text,label
আজকের ক্লাসে শিক্ষকের বক্তৃতা অনেক ভালো ছিল।,2
অফিসে বিদ্যুতের ঝামেলা ছিল যা কাজে বাধা দিয়েছে।,0
আমি আজকের সেমিনারে সক্রিয় অংশগ্রহণ করেছি।,2
নতুন প্রজেক্ট নিয়ে আলোচনা সফল হয়েছে।,2
অফিসে আজ ইন্টারনেট সংযোগ বিচ্ছিন্ন ছিল।,0
আমার গবেষণাপত্রের জন্য আজ নতুন দিকনির্দেশনা পেয়েছি।,2
আজকের মিটিংয়ে সবাই খুব মনোযোগী ছিল।,2
অফিসে আজ যন্ত্রপাতি অনেক ধীরগতিতে চলছে।,0
আমি আজকের ক্লাসে নতুন বিষয় শিখেছি।,2
আমার গবেষণার কাজ আজ অনেক উন্নতি করেছে।,2
অফিসে নতুন নিরাপত্তা নিয়ম চালু হয়েছে।,1
আজকের ওয়ার্কশপ থেকে আমি অনেক নতুন ধারণা পেয়েছি।,2
অফিসে আজ বিদ্যুতের বিঘ্ন ছিল যা কাজ থামিয়ে দিয়েছে।,0
আমার প্রজেক্টের অগ্রগতি খুবই সন্তোষজনক।,2
আজকের সেমিনারে নতুন প্রযুক্তি নিয়ে আলোচনা হয়েছে।,1
অফিসে আজ ইন্টারনেট অনেক ধীরগতিতে চলছে।,0
আমার গবেষণাপত্র সফলভাবে ডিফেন্স হয়েছে।,2
আজকের আবহাওয়া খুবই মনমরা ছিল।,0
অফিসে আজ নতুন কিছু প্রযুক্তি চালু হয়েছে।,1
আমার কাজ আজ খুব দ্রুত শেষ হয়েছে।,2
অফিসের ইন্টারনেট স্পিড আজ অনেক ধীর ছিল।,0
আজকের সেমিনারে অংশগ্রহণ করায় আমি আনন্দিত।,2
নতুন প্রজেক্ট নিয়ে আলোচনা আজ হয়েছে।,1
আজকের মিটিংয়ে সবাই ভালো মনোযোগ দিয়েছে।,2
অফিসে যন্ত্রপাতি আজ ঠিকমতো কাজ করছে না।,0
অফিসের পরিবেশ আজ খুবই শান্ত ছিল।,1
আমার থিসিসের কাজ আজ ভালো অগ্রগতি করেছে।,2
আমার গবেষণায় কিছু জটিলতা দেখা দিয়েছে।,0
অফিসের ইন্টারনেট সংযোগ আজ স্থিতিশীল ছিল।,2
অফিসে আজ যন্ত্রপাতি ধীরগতিতে কাজ করেছে।,0
নতুন সফটওয়্যার ইনস্টল করার কাজ আজ হয়েছে।,1
অফিসে বিদ্যুতের বিঘ্নের কারণে কাজ বাধাপ্রাপ্ত হয়েছে।,0
অফিসে আজ ইন্টারনেট অনেক ধীরগতিতে চলছিল।,0
আমার প্রজেক্টের অগ্রগতি আজ সন্তোষজনক হয়েছে।,2
আজকের সেমিনারে আমি সক্রিয়ভাবে অংশগ্রহণ করেছি।,2
অফিসে আজ যন্ত্রপাতির সমস্যা ছিল।,0
আজকের ক্লাসে শিক্ষকের বক্তৃতা খুব স্পষ্ট ছিল।,2
অফিসে ইন্টারনেট সংযোগ বিচ্ছিন্ন ছিল।,0
অফিসে আজ অনেক কাজ আটকে ছিল।,0
নতুন প্রজেক্ট নিয়ে আজ আলোচনা হয়েছে।,1
অফিসে আজ যন্ত্রপাতি হঠাৎ বন্ধ হয়ে গিয়েছিল।,0
আমি আজকের সেমিনারে অনেক কিছু শিখেছি।,2
অফিসে আজ অনেক কাজ আটকে পড়েছে।,0
নতুন সফটওয়্যার ব্যবহারে কাজ অনেক সহজ হয়েছে।,2
আমার গবেষণাপত্রে কিছু ত্রুটি পাওয়া গেছে।,0
আজকের মিটিংয়ে সবাই খুব মনোযোগ দিয়েছে।,2
আজকের সেমিনারে নতুন কিছু শিখেছি।,2
অফিসে যন্ত্রপাতি আজ ঠিকমতো কাজ করেনি।,0
আমার গবেষণার অগ্রগতি আজ খুবই সন্তোষজনক।,2
অফিসে আজ নতুন কর্মচারী যোগ দিয়েছেন।,1
রিপোর্ট তৈরি করতে আজ অনেক সময় লেগেছে।,0
ইন্টারনেট স্পিড আজ অফিসে অনেক ধীর ছিল।,0
অফিসে আজ যন্ত্রপাতির কারণে সমস্যা হয়েছে।,0
অফিসে বিদ্যুতের বিঘ্নের কারণে কাজ থমকে গিয়েছিল।,0
আমার উপস্থাপনাটি আজ সফল হয়েছে।,2
আমি আজকের সেমিনারে অনেক নতুন তথ্য পেয়েছি।,2
আমার গবেষণাপত্র আজ জমা হয়েছে।,2
অফিসে আজ যন্ত্রপাতি ধীরগতিতে কাজ করছিল।,0
অফিসের ইন্টারনেট স্পিড আজ অনেক ভালো ছিল।,2
অফিসের পরিবেশ আজ খুবই চাঙ্গা ছিল।,2
অফিসে আজ ইন্টারনেট স্পিড স্থিতিশীল ছিল।,2
আমার প্রজেক্টের অগ্রগতি আজ সন্তোষজনক।,2
আজকের অফিসে সবাই অনেক ব্যস্ত ছিল।,1
আমার কম্পিউটার আজ ঠিকমতো কাজ করেনি।,0
আমি আজ নতুন একটি বই পড়েছি যা খুব উপকারী ছিল।,2
আমার প্রজেক্টের অগ্রগতি আজ খুব ভালো হয়েছে।,2
অফিসে আজ ইন্টারনেট সংযোগ অনেক ধীর ছিল।,0
রিপোর্ট জমাতে গিয়ে সমস্যায় পড়েছি।,0
অফিসে নতুন কর্মচারী যোগ দিয়েছেন।,1
আজকের সেমিনারে অনেক নতুন তথ্য পেয়েছি।,2
অফিসের পরিবেশ আজ শান্তিপূর্ণ ছিল।,1
আমার গবেষণাপত্রে কিছু ভুল পাওয়া গেছে।,0
অফিসে আজ যন্ত্রপাতি ধীরগতিতে চলছিল।,0
অফিসে আজ বিদ্যুৎ চলে যাওয়ায় কাজ ব্যাহত হয়েছে।,0
আমি আজ নতুন সফটওয়্যার ব্যবহার শুরু করেছি।,2
আমার উপস্থাপনাটি সবাই পছন্দ করেছে।,2
অফিসে যন্ত্রপাতি আজ অনেক ধীরগতিতে কাজ করেছে।,0
অফিসে ইন্টারনেট সংযোগ আজ বিচ্ছিন্ন ছিল।,0
আমি আজকের ওয়েবিনারে অংশগ্রহণ করেছি।,2
অফিসে আজ ইন্টারনেট স্পিড ভালো ছিল।,2
আজকের মিটিংয়ে সবাই সক্রিয় অংশগ্রহণ করেছে।,2
অফিসে আজ যন্ত্রপাতির কারণে কাজ বাধাপ্রাপ্ত হয়েছে।,0
অফিসে আজ বিদ্যুতের ঝামেলা ছিল।,0
আমি আজকের সেমিনারে নতুন ধারণা পেয়েছি।,2
অফিসের ইন্টারনেট আজ অনেক ধীর ছিল।,0
আজকের মিটিং সফলভাবে সম্পন্ন হয়েছে।,2
অফিসে আজ বিদ্যুৎ চলে যাওয়ায় কাজ বন্ধ ছিল।,0
আমার গবেষণায় আজ অনেক অগ্রগতি হয়েছে।,2
আজকের সেমিনারে সবাই মনোযোগী ছিল।,2
অফিসে যন্ত্রপাতি ঠিকমতো কাজ করেনি।,0
আমি আজ অফিসে নতুন সফটওয়্যার ব্যবহার শুরু করেছি।,2
আজকের ক্লাসটি অনেক উপকারী ছিল।,2
অফিসের পরিবেশ আজ খুবই শান্তিপূর্ণ ছিল।,1
আমার থিসিসের কাজ আজ সফল হয়েছে।,2
আজ অফিসে নতুন প্রজেক্ট শুরু হয়েছে।,1
আজকের সেমিনারে অনেক নতুন তথ্য শেয়ার হয়েছে।,2
আমি আজকের ওয়েবিনারে নতুন কিছু শিখেছি।,2
আমার গবেষণায় কিছু সমস্যা দেখা দিয়েছে।,0
আজ অফিসে অনেক নতুন সুযোগ এসেছে।,2
অফিসে আজ অনেক সমস্যার সম্মুখীন হতে হয়েছে।,0
আমি আজকের ওয়ার্কশপ থেকে অনেক নতুন জ্ঞান অর্জন করেছি।,2
অফিসে আজ যন্ত্রপাতি ঠিকমতো কাজ করেনি।,0
আজকের আবহাওয়া বেশ স্নিগ্ধ ছিল।,2
অফিসে ইন্টারনেট সংযোগ বেশ ধীর ছিল।,0
নতুন প্রজেক্ট নিয়ে কাজ শুরু করলাম।,2
আজকের মিটিং ছিল খুব ফলপ্রসূ।,2
অফিসে বিদ্যুৎ সমস্যা সৃষ্টি করেছে কাজ বন্ধ হয়ে গেছে।,0
গবেষণায় আজ ভালো অগ্রগতি হয়েছে।,2
সেমিনারে নতুন অনেক তথ্য জানলাম।,2
যন্ত্রপাতি ঠিকমতো কাজ করেনি আজ।,0
আজ অফিসে নতুন সফটওয়্যার ইনস্টল করেছি।,2
আজকের ক্লাস খুবই শিক্ষণীয় ছিল।,2
অফিসে কাজের চাপ আজ অনেক বেশি ছিল।,1
রিপোর্ট জমাতে বেশ জটিলতা ছিল।,0
অফিসের পরিবেশ আজ খুব শান্ত ছিল।,1
থিসিসের কাজ আজ সফলভাবে শেষ করেছি।,2
নতুন প্রজেক্ট শুরু হওয়ায় অফিসে উৎসাহ ছিল।,2
ইন্টারনেট আজ বেশ সমস্যা করছে।,0
মিটিংয়ে সক্রিয় অংশগ্রহণ করেছি আজ।,2
অফিসে নতুন একজন কর্মচারী যোগ দিয়েছেন।,1
শিক্ষক আজ অনেক উদাহরণ দিয়ে বিষয় বুঝিয়েছেন।,2
যন্ত্রপাতি ধীরগতিতে চলছিল আজ।,0
নতুন বই পড়ে অনেক কিছু শিখেছি আজ।,2
বিদ্যুৎ সমস্যা কাজকে ব্যাহত করেছে।,0
উপস্থাপনাটি খুব ভালো হয়েছে।,2
সেমিনারে অনেক নতুন ধারণা পেয়েছি।,2
অফিসে অনেক অতিথি এসেছিল আজ।,1
গবেষণাপত্র জমা দিয়েছি আজ।,2
কাজ অনেকটা পিছিয়ে গিয়েছিল আজ।,0
সেমিনারে অনেক গুরুত্বপূর্ণ তথ্য শিখেছি।,2
যন্ত্রপাতি হঠাৎ বন্ধ হয়ে গিয়েছিল অফিসে।,0
প্রজেক্টে ভালো অগ্রগতি হয়েছে আজ।,2
ইন্টারনেটের গতি আজ সন্তোষজনক ছিল।,2
গুরুত্বপূর্ণ সিদ্ধান্ত নেওয়া হয়েছে আজ মিটিংয়ে।,1
ওয়েবিনারে নতুন অনেক কিছু শিখেছি।,2
অফিসে নতুন নিরাপত্তা নিয়ম কার্যকর হয়েছে।,1
গবেষণায় কিছু সমস্যা দেখা দিয়েছে।,0
যন্ত্রপাতি সমস্যা কাজকে বিঘ্নিত করেছে।,0
থিসিস সফলভাবে ডিফেন্স করেছি।,2
ইন্টারনেট ধীরগতিতে চলছিল আজ অফিসে।,0
সবাই ক্লাসে মনোযোগ দিয়েছে আজ।,2
রিপোর্টে ভুল ছিল যা সংশোধন করেছি।,0
অফিসের পরিবেশ চাঙ্গা ছিল আজ।,2
মিটিংয়ে গুরুত্বপূর্ণ ভূমিকা পালন করেছি।,2
নতুন সুযোগ এসেছে আজ অফিসে।,2
সমস্যার সম্মুখীন হয়েছি অফিসে আজ।,0
ওয়ার্কশপ থেকে অনেক কিছু শিখেছি আজ।,2
যন্ত্রপাতি ঠিকমতো কাজ করেনি আজ অফিসে।,0
উপস্থাপনাটি আজ সফল হয়েছে।,2
আজকের আলোচনায় অনেক নতুন দৃষ্টিভঙ্গি পেলাম।,2
অফিসের পরিবেশ আজ একটু অস্থির ছিল।,0
আমি আজ নতুন সফটওয়্যার শিখেছি।,2
আজকের কাজ অনেক বেশি চাপের ছিল।,0
আমার প্রকল্পটি সফল হয়েছে।,2
ইন্টারনেটের কারণে কাজ থেমে গিয়েছিল।,0
সেমিনারে অংশ নিয়ে অনেক উপকার পেলাম।,2
অফিসে আজ ব্যস্ততা ছিল কম।,1
আজকে আমি অনেক নতুন তথ্য শিখেছি।,2
অফিসের যন্ত্রপাতি আজ ধীরগতিতে চলছিল।,0
আমার উপস্থাপনাটি আজ প্রশংসিত হয়েছে।,2
অফিসে আজ অনেক ঝামেলা ছিল।,0
ওয়ার্কশপ থেকে নতুন কিছু শিখলাম।,2
আজকের ক্লাসে সবাই মনোযোগী ছিল।,2
রিপোর্ট জমাতে আজ অনেক জটিলতা ছিল।,0
আজকের আলোচনাটি খুবই ফলপ্রসূ ছিল।,2
আমার গবেষণায় আজ ভালো অগ্রগতি হয়েছে।,2
অফিসে আজ বিদ্যুৎ সমস্যা ছিল।,0
আমি আজ নতুন প্রকল্প শুরু করেছি।,2
অফিসের যন্ত্রপাতি আজ কাজ করেনি।,0
আজকের কাজগুলো খুবই সন্তোষজনক ছিল।,2
রিপোর্টে কিছু ভুল পাওয়া গেছে যা ঠিক করেছি।,0
আমি আজকের ওয়েবিনারে অংশ নিয়েছি।,2
অফিসে আজ বেশ চাপ ছিল।,1
আমার থিসিসের কাজ সফলভাবে শেষ হয়েছে।,2
ইন্টারনেট ধীরগতিতে কাজ করছিল।,0
আজকের মিটিংয়ে সক্রিয় অংশগ্রহণ করেছি।,2
অফিসে যন্ত্রপাতির সমস্যা ছিল আজ।,0
অফিসে অনেক অতিথি এসেছিলেন আজ।,1
অফিসে বিদ্যুতের কারণে কাজ বাধাগ্রস্ত হয়েছে।,0
আজকের ওয়ার্কশপ থেকে অনেক জ্ঞান লাভ করেছি।,2
অফিসে আজ যন্ত্রপাতি ঠিকমতো কাজ করছিল না।,0
মিটিংটি অনেক ফলপ্রসূ হয়েছে।,2
রিপোর্টে কিছু ভুল ছিল যা সংশোধন করেছি।,0
অফিসের পরিবেশ আজ চাঙ্গা ছিল।,1
আজকের আলোচনায় নতুন নতুন দিক উন্মোচিত হয়েছে।,2
আমার প্রজেক্টের অগ্রগতি আজ সন্তোষজনক ছিল।,2
আমি আজকের ক্লাস থেকে অনেক কিছু শিখেছি।,2
আজকের প্রেজেন্টেশনটি অনেক ভালো হয়েছে।,2
অফিসে কম্পিউটার ধীরগতিতে কাজ করছে।,0
আমি আজ নতুন বই পড়া শুরু করেছি।,2
মিটিংয়ে অনেক গুরুত্বপূর্ণ আলোচনা হয়েছে।,1
ইন্টারনেট সংযোগ আজ খুবই দুর্বল ছিল।,0
আমার গবেষণার ফলাফল আশাব্যঞ্জক।,2
অফিসে আজ অনেক ঝামেলা হচ্ছিল।,0
কাজের চাপ আজ খুব বেশি ছিল।,0
নতুন সফটওয়্যার ইনস্টলেশন সফল হয়েছে।,2
আজকের ক্লাসটি অনেক শিক্ষণীয় ছিল।,2
গবেষণায় আমি আজ একটি নতুন ধারণা পেয়েছি।,2
অফিসে বিদ্যুৎ বিচ্ছিন্নতার কারণে কাজ বাধাগ্রস্ত হয়েছে।,0
আজকের মিটিংয়ে ভালো সিদ্ধান্ত নেওয়া হয়েছে।,2
অফিসে নতুন একজন কর্মচারী যোগদান করেছেন।,1
আমি আজকের ওয়ার্কশপে অংশ নিয়েছি।,2
কম্পিউটার সমস্যা কারণে কাজ থেমে গিয়েছিল।,0
আজকের আলোচনায় সবাই খুবই সক্রিয় ছিল।,2
ইন্টারনেট সংযোগ সমস্যা সমাধান হয়েছে।,2
রিপোর্ট জমা দিতে আজ অনেক সমস্যা হয়েছে।,0
গবেষণার কাজ আজ অনেক এগিয়েছে।,2
অফিসের যন্ত্রপাতি আজ ঠিকঠাক কাজ করছে না।,0
মিটিংয়ে গুরুত্বপূর্ণ তথ্য শেয়ার করা হয়েছে।,1
আমার উপস্থাপনাটি আজ খুব সফল হয়েছে।,2
অফিসে বিদ্যুতের সমস্যা কারণে কাজ ব্যাহত হয়েছে।,0
আমি আজ নতুন একটি প্রকল্প শুরু করেছি।,2
সেমিনারে অনেক নতুন তথ্য শিখেছি।,2
রিপোর্টে কিছু ভুল ছিল যা আজ সংশোধন করেছি।,0
আজকের ওয়েবিনারে অংশগ্রহণ করে অনেক উপকার পেলাম।,2
অফিসের পরিবেশ আজ বেশ চাপযুক্ত ছিল।,1
কাজের গতি আজ খুব ধীর ছিল।,0
থিসিস সফলভাবে জমা দিয়েছি।,2
অফিসে আজ ইন্টারনেট সংযোগ স্থায়ী ছিল না।,0
নতুন প্রকল্প নিয়ে কাজ করতে পেরে ভালো লাগছে।,2
অফিসের যন্ত্রপাতি আজ ঠিকমতো কাজ করছে।,1
মিটিংয়ে অংশগ্রহণ করে অনেক কিছু শিখেছি।,2
অফিসে আজ বেশ ব্যস্ততা ছিল।,1
গবেষণায় আজ নতুন দিক উন্মোচিত হয়েছে।,2
রিপোর্ট জমাতে আজ বেশ সমস্যা হয়েছে।,0
কাজের পরিবেশ আজ অনেক ভালো ছিল।,2
আমি আজকের ক্লাসে মনোযোগ দিয়েছি।,2
অফিসে বিদ্যুৎ সমস্যার কারণে কাজ থেমে গিয়েছিল।,0
আজকের আলোচনায় সক্রিয়ভাবে অংশ নিয়েছি।,2
আজকের কর্মশালা থেকে অনেক কিছু শিখতে পেরেছি।,2
অফিসে আজ ওয়ার্কস্টেশন অনেক ধীর ছিল।,0
আমি নতুন একটি প্রজেক্টের কাজ শুরু করেছি।,2
ইন্টারনেট কানেকশন আজ বেশ ভালো ছিল।,2
কাজের চাপ আজ খুবই বেশি ছিল।,0
আজকের ক্লাসে অনেক নতুন তথ্য শিখেছি।,2
"রিপোর্টে ভুল পাওয়া গেছে, যা সংশোধন করতে হবে।",0
আমার উপস্থাপনাটি আজ ভালো হয়েছে।,2
অফিসে অনেক নতুন অতিথি এসেছেন।,1
আজকের আলোচনায় সবাই সক্রিয় ছিল।,2
বিদ্যুৎ সমস্যা কারণে অফিসে কাজ বন্ধ ছিল।,0
ওয়ার্কশপে অংশ নিয়ে অনেক উপকার পেলাম।,2
আমার গবেষণায় আজ ভাল অগ্রগতি হয়েছে।,2
রিপোর্ট জমাতে অনেক সময় লেগেছে।,0
অফিসে আজ ইন্টারনেট ধীর গতিতে চলছিল।,0
অফিসে যন্ত্রপাতি ঠিকমতো কাজ করছিল না।,0
আমার থিসিস সফলভাবে শেষ হয়েছে।,2
কাজের পরিবেশ আজ খুবই ভালো ছিল।,2
রিপোর্টের ভুল দ্রুত ঠিক করা হয়েছে।,2
আজকের ক্লাসে মনোযোগী ছিলাম।,2
অফিসের ইন্টারনেট সংযোগ আজ ভালো ছিল।,2
আমার প্রজেক্ট আজ সফল হয়েছে।,2
আজকের আলোচনাটি অনেক ফলপ্রসূ ছিল।,2
রিপোর্ট তৈরিতে আজ অনেক সময় লেগেছে।,0
অফিসে কাজের চাপ অনেক ছিল।,0
আমার উপস্থাপনা আজ প্রশংসিত হয়েছে।,2
অফিসে ইন্টারনেট সমস্যা সমাধান হয়েছে।,2
আজকের ওয়ার্কশপ থেকে নতুন কিছু শিখেছি।,2
অফিসে আজ কম্পিউটার ধীরগতিতে কাজ করছিল।,0
কাজের পরিবেশ আজ বেশ চাপযুক্ত ছিল।,0
আমার গবেষণার কাজ আজ অনেক এগিয়েছে।,2
মিটিংয়ে সক্রিয়ভাবে অংশ নিয়েছি।,2
অফিসে আজ যন্ত্রপাতি ঠিকঠাক কাজ করছে না।,0
আমি আজকের আলোচনায় নতুন দিক উন্মোচিত করেছি।,2
আজকের সকালটা খুবই সুন্দর ছিল।,2
অফিসে আজ খুব কম লোক উপস্থিত ছিল।,1
আমার বন্ধুর সাথে দেখা হয়ে খুব ভালো লাগলো।,2
পরিবেশ আজ একদম শান্ত ছিল।,1
আজকের মিটিংটি খুবই ফলপ্রসূ হয়েছে।,2
অফিসের ইন্টারনেট সংযোগ অনেক সময় ধীর ছিল।,0
আজ অফিসে অনেক ধরনের কাজ হয়েছে।,1
আমার ফোনটি আজ অনেক ধীর হয়ে গেছে।,0
আজকের আলোচনায় আমি অনেক কিছু শিখেছি।,2
আমার কম্পিউটার হঠাৎ করে বন্ধ হয়ে গেল।,0
আমার সহকর্মীরা আজ খুব সহায়ক ছিলেন।,2
আজকের কাজ খুবই সহজ ছিল।,2
আমার রিপোর্ট আজ জমা দিতে সমস্যা হয়েছে।,0
আজ অফিসে সবাই অনেক ব্যস্ত ছিল।,1
আজকের প্রেজেন্টেশন সফল হয়েছে।,2
আমার ইমেইল আজ কাজ করেনি।,0
আজকের আলোচনাটি অনেক উপকারী ছিল।,2
আমার মোবাইলের ব্যাটারি আজ দ্রুত শেষ হয়েছে।,0
আজ আমি আমার কাজে অনেক অগ্রগতি করেছি।,2
অফিসে আজ ইন্টারনেট প্রায়ই সংযোগ বিচ্ছিন্ন ছিল।,0
আজকের সেমিনারটি খুবই উপকারী ছিল।,2
আমার আজকের কাজের ফলাফল ভাল হয়েছে।,2
আজ আমি অনেক সমস্যা সমাধান করেছি।,2
আমার ডেস্কটপ আজ হঠাৎ করে রিসেট হয়েছে।,0
আজকের ওয়েবিনার থেকে আমি অনেক কিছু শিখেছি।,2
অফিসে আজ বাতাস খুব ঠান্ডা ছিল।,1
আমার কম্পিউটার আজ হ্যাং করেছিল।,0
আজ আমি নতুন সফটওয়্যার ইনস্টল করেছি।,2
অফিসের লিফট আজ কাজ করেনি।,0
আজকের কাজের পরিবেশ অনেক ভাল ছিল।,2
আমার আজকের মিটিংয়ে সবাই উপস্থিত ছিল।,1
আজ অফিসে অনেক নতুন প্রকল্প শুরু হয়েছে।,2
আমার প্রেজেন্টেশন আজ বেশ প্রশংসিত হয়েছে।,2
অফিসে আজ কয়েক ঘণ্টা বিদ্যুৎ বন্ধ ছিল।,0
আজ আমার কাজের সময় খুব আনন্দ ছিল।,2
অফিসে আজ অনেক তাড়াহুড়ো ছিল।,0
আজকের ক্লাসটি আমার জন্য খুব উপকারী ছিল।,2
আমার ল্যাপটপ আজ হঠাৎ করে বন্ধ হয়ে গেল।,0
আজ আমি অনেক নতুন কৌশল শিখেছি।,2
অফিসে আজ ইন্টারনেট কানেকশন অনেক দুর্বল ছিল।,0
আমি আজ নতুন একটি বই পড়া শুরু করেছি।,2
অফিসে আজ নতুন নিয়োগপ্রাপ্ত সদস্যের সাথে পরিচয় হয়েছে।,1
আমার কম্পিউটার আজ খুব ধীর হয়ে গেছে।,0
অফিসের বাতাস আজ একটু ঠান্ডা ছিল।,1
আজ আমি আমার কাজের অগ্রগতি নিয়ে খুব সন্তুষ্ট।,2
অফিসে আজ অনেক ধরনের কাজ সম্পন্ন হয়েছে।,1
আমার ইমেইল সার্ভার আজ কাজ করেনি।,0
আজকের প্রশিক্ষণ সেশন খুবই শিক্ষণীয় ছিল।,2
অফিসের লিফট আজ বন্ধ ছিল।,0
আজ আমি নতুন সফটওয়্যার শেখার সুযোগ পেয়েছি।,2
আমার ডেস্কটপ আজ হ্যাং করেছিল।,0
আমি আজ নতুন বন্ধুদের সাথে দেখা করেছি।,2
অফিসের কফি মেশিন আজ ঠিকঠাক কাজ করেনি।,0
আজকের কাজের পরিবেশ খুবই ভালো ছিল।,2
আমার ল্যাপটপ আজ হঠাৎ রিস্টার্ট হয়েছে।,0
আজকের সেমিনারটি আমার জন্য খুবই উপকারী ছিল।,2
অফিসে আজ বিদ্যুৎ সরবরাহে সমস্যা হয়েছে।,0
আমি আজ আমার কাজে অনেক উন্নতি করেছি।,2
আমার ফোনের ব্যাটারি আজ দ্রুত শেষ হয়েছে।,0
আজকের প্রেজেন্টেশনটি সফল হয়েছে।,2
অফিসের এয়ার কন্ডিশনার আজ কাজ করেনি।,0
আজ আমি নতুন প্রজেক্টে কাজ শুরু করেছি।,2
আমার ইন্টারনেট সংযোগ আজ অনেক ধীর ছিল।,0
আজ অফিসে সবাই খুশি ছিল।,2
আমার কম্পিউটার আজ হঠাৎ করে বন্ধ হয়ে গেছে।,0
আজকের আলোচনা অনেক ফলপ্রসূ হয়েছে।,2
অফিসে আজ কাগজের অভাব ছিল।,0
আমি আজ নতুন একটি প্রোগ্রামিং ভাষা শিখেছি।,2
অফিসের প্রিন্টার আজ কাজ করেনি।,0
আজ আমার কাজের ফলাফল খুব ভালো ছিল।,2
অফিসে আজ অনেক লোক উপস্থিত ছিল।,1
আমি আজ নতুন বন্ধুদের সাথে কাজ করেছি।,2
অফিসে আজ বিদ্যুৎ বিচ্ছিন্নতা হয়েছিল।,0
আজকের কর্মশালা থেকে আমি অনেক কিছু শিখেছি।,2
আমার ল্যাপটপের স্ক্রীন আজ ফ্লিকার করছিল।,0
আজ অফিসের পরিবেশ শান্তিপূর্ণ ছিল।,2
আমি আজ আমার দায়িত্ব সময়মতো শেষ করেছি।,2
অফিসের ওয়াইফাই আজ খুব দুর্বল ছিল।,0
আজকের মিটিংয়ে সবাই সক্রিয় অংশগ্রহণ করেছিল।,2
আমার মোবাইল আজ বারবার রিস্টার্ট হচ্ছিল।,0
আজ অফিসে আমি নতুন কিছু শিখেছি।,2
অফিসে আজ প্রিন্টার সমস্যা ছিল।,0
আজকের কাজের চাপ অনেক কম ছিল।,2
আমার কম্পিউটারে আজ ভাইরাসের সমস্যা হয়েছে।,0
আজকের দিনটা খুব ভালো কাটলো।,2
অফিসে আজ ইন্টারনেট নিয়ে অনেক সমস্যা হয়েছে।,0
আমি আজ নতুন প্রজেক্টের কাজ শুরু করেছি।,2
অফিসের বাতাস খুবই ঠান্ডা ছিল আজ।,1
অফিসে আজ সবাই খুব ব্যস্ত ছিল।,1
আমার কম্পিউটার আজ ধীরগতিতে কাজ করছিল।,0
আজ আমি নতুন অনেক কিছু শিখেছি।,2
অফিসের প্রিন্টার কাজ করেনি আজ।,0
আজকের খাবারটি খুব সুস্বাদু ছিল।,2
অফিসে আজ বিদ্যুৎ বিচ্ছিন্নতার কারণে সমস্যা হয়েছিল।,0
আজ আমার কাজ খুব সহজে শেষ হলো।,2
অফিসে আজ নতুন সদস্য যোগ দিয়েছে।,1
আজ অফিসের পরিবেশ অনেক ভালো ছিল।,2
আমার ফোনের ব্যাটারি আজ খুব দ্রুত শেষ হয়ে গেছে।,0
আজকের প্রশিক্ষণ সেশন খুবই কার্যকর ছিল।,2
অফিসে আজ অনেক অতিথি এসেছিল।,1
আজ আমি নতুন প্রোগ্রাম শিখেছি।,2
আমি আজ অফিসে সময়মতো পৌঁছেছি।,2
অফিসে আজ কফি মেশিন কাজ করেনি।,0
আজ আমার প্রেজেন্টেশন সফল হয়েছে।,2
অফিসে আজ ওয়াইফাই সংযোগ দুর্বল ছিল।,0
আজ আমার কাজের ফলাফল সন্তোষজনক ছিল।,2
অফিসে আজ সবাই খুব খুশি ছিল।,2
অফিসের কাগজের অভাব ছিল আজ।,0
অফিসে আজ অনেক কাজ সম্পন্ন হয়েছে।,1
আজ আমি আমার দায়িত্ব সঠিকভাবে পালন করেছি।,2
অফিসে আজ অনেক নতুন কাজ শুরু হয়েছে।,1
আজ আমার কাজের অগ্রগতি নিয়ে আমি সন্তুষ্ট।,2
অফিসে আজ পরিবেশ শান্তিপূর্ণ ছিল।,2
আজ আমার কাজের সময় খুবই সফল ছিল।,2
আমি নতুন একটি বই পড়া শুরু করেছি।,2
আজকের প্রেজেন্টেশন কিছু ভুল ছিল।,0
অফিসের ইন্টারনেট সংযোগ আজ অনেক ভালো ছিল।,2
আজ অফিসে কাউকে দেখা যায়নি।,1
আমার ফোন আজ হঠাৎ বন্ধ হয়ে গেছে।,0
আজ আমি অনেক নতুন দক্ষতা শিখেছি।,2
অফিসে আজ কাগজের যোগান কম ছিল।,0
আজকের কাজটি আমার পক্ষে সহজ ছিল।,2
অফিসে আজ সবাই মনোযোগ দিয়ে কাজ করছিল।,2
আমার কম্পিউটারের সমস্যা এখনও ঠিক হয়নি।,0
আজকের মিটিং খুবই কার্যকরী ছিল।,2
অফিসের বাতাস খুব গরম ছিল আজ।,0
আমি আজ নতুন প্রকল্পে কাজ শুরু করেছি।,2
অফিসে আজ অনেক কাগজ পড়া হয়েছে।,1
আমার মোবাইলের ব্যাটারি দ্রুত শেষ হয়ে গেছে।,0
আজ আমি অনেক গুরুত্বপূর্ণ কাজ শেষ করেছি।,2
অফিসের পরিবেশ আজ শান্ত ছিল।,2
আজ আমার কাজের গতি ধীর ছিল।,0
অফিসে আজ সবাই সময়মতো এসেছে।,2
আমার ইমেইল সার্ভারে সমস্যা হয়েছে আজ।,0
আজ আমি অফিসে অনেক কাজ করেছি।,2
